albumArtist,artist,album,track,rating,key,artistKey,albumKey,trackNum,discNum
Burial,Burial,Street Halo,NYC,6,77991,77947,77989,2,1
Burial,Burial,Untrue,Archangel,8,77950,77947,77948,2,1
Burial,Burial,Untrue,Ghost Hardware,6,77952,77947,77948,4,1
Calexico,Calexico,Algiers,Sinner In The Sea,4,92399,81877,92396,3,1
Calexico,Calexico,Feast of Wire,No Doze,2,81910,81877,81894,16,1
Calvin Harris,Calvin Harris,18 Months,Feel so Close,6,76621,76617,76618,3,1
Cannonball Adderley,Cannonball Adderley,Somethin' Else,One for Daddy-O,6,81941,81936,81937,4,1
Caribou,Caribou,Andorra,Melody Day,8,76692,76669,76691,1,1
Caribou,Caribou,Andorra,Sandy,6,76693,76669,76691,2,1
Caribou,Caribou,Andorra,After Hours,6,76694,76669,76691,3,1
Caribou,Caribou,Andorra,She's the One,6,76695,76669,76691,4,1
Caribou,Caribou,Andorra,Desiree,6,76696,76669,76691,5,1
Caribou,Caribou,Andorra,Eli,6,76697,76669,76691,6,1
Caribou,Caribou,Andorra,Sundialing,6,76698,76669,76691,7,1
Caribou,Caribou,Andorra,Irene,4,76699,76669,76691,8,1
Caribou,Caribou,Andorra,Niobe,4,76700,76669,76691,9,1
Caribou,Caribou,The Milk of Human Kindness,Yeti,8,101263,76669,101262,1,1
Caribou,Caribou,The Milk of Human Kindness,Subotnick,6,101264,76669,101262,2,1
Caribou,Caribou,The Milk of Human Kindness,A Final Warning,6,101265,76669,101262,3,1
Caribou,Caribou,The Milk of Human Kindness,Lord Leopard,4,101266,76669,101262,4,1
Caribou,Caribou,The Milk of Human Kindness,Bees,6,101267,76669,101262,5,1
Caribou,Caribou,The Milk of Human Kindness,Hands First,2,101268,76669,101262,6,1
Caribou,Caribou,The Milk of Human Kindness,Hello Hammerheads,6,101269,76669,101262,7,1
Caribou,Caribou,The Milk of Human Kindness,Brahminy Kite,6,101270,76669,101262,8,1
Caribou,Caribou,The Milk of Human Kindness,Drumheller,6,101271,76669,101262,9,1
Caribou,Caribou,The Milk of Human Kindness,Pelican Narrows,4,101272,76669,101262,10,1
Caribou,Caribou,The Milk of Human Kindness,Barnowl,4,101273,76669,101262,11,1
Caribou,Caribou,Our Love,Can't Do Without You,10,76671,76669,76670,1,1
Caribou,Caribou,Our Love,Silver,4,76672,76669,76670,2,1
Caribou,Caribou,Our Love,All I Ever Need,6,76673,76669,76670,3,1
Caribou,Caribou,Our Love,Our Love,10,76674,76669,76670,4,1
Caribou,Caribou,Our Love,Dive,4,76675,76669,76670,5,1
Caribou,Caribou,Our Love,Second Chance,6,76676,76669,76670,6,1
Caribou,Caribou,Our Love,Julia Brightly,6,76677,76669,76670,7,1
Caribou,Caribou,Our Love,Mars,4,76678,76669,76670,8,1
Caribou,Caribou,Our Love,Back Home,6,76679,76669,76670,9,1
Caribou,Caribou,Our Love,Your Love Will Set You Free,8,76680,76669,76670,10,1
Caribou,Caribou,Suddenly,You and I,8,88165,76669,88163,2,1
Caribou,Caribou,Suddenly,Home,8,88168,76669,88163,5,1
Caribou,Caribou,Swim,Sun,6,76683,76669,76681,2,1
Caribou,Caribou,Swim,Leave House,6,76687,76669,76681,6,1
The Cars,The Cars,The Cars - Greatest Hits,My Best Friend's Girl,8,84257,84248,84249,8,1
Cat Power,Cat Power,The Greatest,Living Proof,6,87303,87300,87301,2,1
Cat Power,Cat Power,The Greatest,Lived In Bars,8,87304,87300,87301,3,1
Cat Power,Cat Power,The Greatest,Empty Shell,6,87306,87300,87301,5,1
Cat Power,Cat Power,The Greatest,Willie,6,87307,87300,87301,6,1
Cat Power,Cat Power,Sun,Cherokee,6,92534,87300,92533,1,1
Cat Power,Cat Power,Sun,Sun,4,92535,87300,92533,2,1
Cat Power,Cat Power,Sun,Ruin,4,92536,87300,92533,3,1
Cat Power,Cat Power,Sun,"3, 6, 9",6,92537,87300,92533,4,1
Cat Power,Cat Power,Sun,Always On My Own,4,92538,87300,92533,5,1
Cat Power,Cat Power,Sun,Real Life,6,92539,87300,92533,6,1
Cat Power,Cat Power,Sun,Human Being,6,92540,87300,92533,7,1
Cat Power,Cat Power,Sun,Manhattan,8,92541,87300,92533,8,1
Cat Power,Cat Power,Sun,Silent Machine,4,92542,87300,92533,9,1
Cat Power,Cat Power,Sun,Nothin' But Time,8,92543,87300,92533,10,1
Cat Power,Cat Power,Sun,Peace And Love,4,92544,87300,92533,11,1
Cat Stevens,Cat Stevens,Tea For The Tillerman,Where Do the Children Play,8,86287,86285,86286,1,1
Cat Stevens,Cat Stevens,Tea For The Tillerman,Hard Headed Woman,6,86288,86285,86286,2,1
Cat Stevens,Cat Stevens,Tea For The Tillerman,Wild World,8,86289,86285,86286,3,1
Cat Stevens,Cat Stevens,Tea For The Tillerman,Sad Lisa,4,86290,86285,86286,4,1
Cat Stevens,Cat Stevens,Tea For The Tillerman,Miles From Nowhere,6,86291,86285,86286,5,1
Cat Stevens,Cat Stevens,Tea For The Tillerman,But I Might Die Tonight,4,86292,86285,86286,6,1
Cat Stevens,Cat Stevens,Tea For The Tillerman,Longer Boats,6,86293,86285,86286,7,1
Cat Stevens,Cat Stevens,Tea For The Tillerman,Into White,6,86294,86285,86286,8,1
Cat Stevens,Cat Stevens,Tea For The Tillerman,On The Road To Find Out,6,86295,86285,86286,9,1
Cat Stevens,Cat Stevens,Tea For The Tillerman,Father and Son,8,86296,86285,86286,10,1
Cat Stevens,Cat Stevens,Tea For The Tillerman,Tea For The Tillerman,8,86297,86285,86286,11,1
Charlie Parker,Charlie Parker,Charlie Parker With Strings: The Master Takes,April in Paris,6,82442,82425,82426,16,1
Cherry Ghost,Cherry Ghost,Thirst for Romance,4am,6,92009,86413,91063,2,1
Childish Gambino,Childish Gambino,R O Y A L T Y,R O Y A L T Y,4,82564,82562,82563,1,1
John Coltrane,John Coltrane,Giant Steps,Naima,8,80755,80724,80749,6,1
John Coltrane,John Coltrane,Giant Steps,Mr. P.C.,4,80756,80724,80749,7,1
Courtney Barnett,Courtney Barnett,The Double EP: A Sea Of Split Peas,Avant Gardener,8,77018,77002,77015,3,1
Courtney Barnett,Courtney Barnett,"Sometimes I Sit And Think, And Sometimes I Just Sit",Depreston,8,77008,77002,77003,5,1
Cowboy Junkies,Cowboy Junkies,The Trinity Session,I'm So Lonesome I Could Cry,8,81830,81818,101274,5,1
Cowboy Junkies,Cowboy Junkies,The Trinity Session,200 More Miles,8,81832,81818,101274,7,1
Cowboy Junkies,Cowboy Junkies,The Trinity Session,Dreaming My Dreams With You,6,81833,81818,101274,8,1
The Crimea,The Crimea,Tragedy Rocks,Lottery Winners On Acid,8,81809,81806,81807,2,1
Cults,Cults,Cults,Abducted,6,86108,86106,104083,1,1
Cults,Cults,Cults,Oh My God,6,86113,86106,104083,7,1
The Cure,The Cure,Greatest Hits,Friday I'm in Love,8,104099,85787,104088,15,1
Daft Punk,Daft Punk,Random Access Memories,Give Life Back to Music,6,84655,84653,84654,1,1
Daft Punk,Daft Punk,Random Access Memories,Touch (feat. Paul Williams),6,84661,84653,84654,7,1
Daft Punk,Daft Punk,Random Access Memories,Get Lucky (feat. Pharrell Williams),8,84662,84653,84654,8,1
Daft Punk,Daft Punk,Random Access Memories,Motherboard,4,84664,84653,84654,10,1
Daft Punk,Daft Punk,Random Access Memories,Fragments of Time (feat. Todd Edwards),6,84665,84653,84654,11,1
Danger Mouse,Danger Mouse & Jemini,From Man to Mouse,Take Care of Business,6,98350,75338,98341,9,1
Danger Mouse,Danger Mouse,The Grey Album,Encore,6,86676,75338,86673,3,1
Danger Mouse,Danger Mouse,The Grey Album,99 Problems,8,86678,75338,86673,5,1
Danger Mouse,Danger Mouse,The Grey Album,Change Clothes,8,86681,75338,86673,8,1
De La Soul,De La Soul,3 Feet High and Rising,The Magic Number,6,75823,75820,75821,2,1
The Decemberists,The Decemberists,Her Majesty the Decemberists,"Los Angeles, I'm Yours",6,85546,85542,85543,3,1
The Decemberists,The Decemberists,Her Majesty the Decemberists,Song For Myla Goldberg,8,85549,85542,85543,6,1
Dirty Projectors,Dirty Projectors,Bitte Orca,Stillness Is the Move,6,87464,87459,87460,4,1
Dntel,Dntel,Dumb Luck,Roll On,6,76727,76722,76723,4,1
Do Make Say Think,Do Make Say Think,& Yet & Yet,Classic Noodlanding,8,81579,81553,81578,1,1
Do Make Say Think,Do Make Say Think,Winter Hymn Country Hymn Secret Hymn,Horns of a Rabbit,6,81570,81553,81563,7,1
Nick Drake,Nick Drake,Bryter Layter,Hazey Jane II,8,79593,79579,79591,2,1
Nick Drake,Nick Drake,Bryter Layter,At the Chime of a City Clock,6,79594,79579,79591,3,1
Nick Drake,Nick Drake,Bryter Layter,Bryter Layter,6,79597,79579,79591,6,1
Nick Drake,Nick Drake,Bryter Layter,Poor Boy,6,79599,79579,79591,8,1
Nick Drake,Nick Drake,Bryter Layter,Northern Sky,8,79600,79579,79591,9,1
Nick Drake,Nick Drake,Bryter Layter,Sunday,6,79601,79579,79591,10,1
Nick Drake,Nick Drake,Five Leaves Left,Time Has Told Me,8,79581,79579,79580,1,1
Nick Drake,Nick Drake,Five Leaves Left,River Man,6,79582,79579,79580,2,1
Nick Drake,Nick Drake,Five Leaves Left,Way to Blue,6,79584,79579,79580,4,1
Nick Drake,Nick Drake,Five Leaves Left,Saturday Sun,10,79590,79579,79580,10,1
Nick Drake,Nick Drake,Pink Moon,Pink Moon,8,79603,79579,79602,1,1
Nick Drake,Nick Drake,Pink Moon,Place to Be,6,79604,79579,79602,2,1
Nick Drake,Nick Drake,Pink Moon,Which Will,6,79606,79579,79602,4,1
Nick Drake,Nick Drake,Pink Moon,Horn,4,79607,79579,79602,5,1
Nick Drake,Nick Drake,Pink Moon,Things Behind the Sun,6,79608,79579,79602,6,1
Nick Drake,Nick Drake,Pink Moon,Free Ride,6,79611,79579,79602,9,1
Nick Drake,Nick Drake,Pink Moon,From the Morning,6,79613,79579,79602,11,1
Duke Ellington & John Coltrane,Duke Ellington & John Coltrane,Duke Ellington & John Coltrane,My little brown book,6,86670,86664,86665,5,1
Eels,Eels,Blinking Lights and Other Revelations,Sweet Li'l Thing,4,81486,81330,81461,8,2
Eels,Eels,End Times,Gone Man,4,81333,81330,81331,2,1
Elbow,Elbow,The Seldom Seen Kid,Mirrorball,4,77407,77403,77404,3,1
Duke Ellington,Duke Ellington,Anatomy Of A Murder,Happy Anatomy,6,99560,95412,99540,20,2
Eluvium,Eluvium,An Accidental Memory in the Case of Death,In a Sense,6,101694,84795,84861,5,1
Eluvium,Eluvium,Copia,Indoor Swimming at the Space Station,6,101704,84795,84796,2,1
Eluvium,Eluvium,Copia,Hymn #1,6,101713,84795,84796,11,1
Eluvium,Eluvium,Nightmare Ending,Caroling,8,84851,84795,84846,5,1
Eluvium,Eluvium,Nightmare Ending,Sleeper,6,84852,84795,84846,6,1
Eluvium,Eluvium,Nightmare Ending,Envenom Mettle,6,84853,84795,84846,7,1
Eluvium,Eluvium,Nightmare Ending,Rain Gently,6,84855,84795,84846,2,2
Eluvium,Eluvium,Nightmare Ending,Impromptu (For the Procession),6,101725,84795,84846,3,2
Eluvium,Eluvium,Nightmare Ending,Covered in Writing,6,84857,84795,84846,4,2
Eluvium,Eluvium,Nightmare Ending,Entendre,6,84858,84795,84846,5,2
Eluvium,Eluvium,Similes,Nightmare 5,4,84819,84795,84814,5,1
Emiliana Torrini,Emiliana Torrini,Emiliana Torrini,Stephanie Says,6,81300,81295,81296,0,1
Emiliana Torrini,Emiliana Torrini,Fisherman's Woman,Today Has Been OK,6,81320,81295,81314,6,1
Emiliana Torrini,Emiliana Torrini,Me and Armini,Fireheads,4,81302,81295,81301,1,1
Emiliana Torrini,Emiliana Torrini,Me and Armini,Me And Armini,4,81303,81295,81301,2,1
Emiliana Torrini,Emiliana Torrini,Me and Armini,Birds,4,81304,81295,81301,3,1
Emiliana Torrini,Emiliana Torrini,Me and Armini,Heard It All Before,4,81305,81295,81301,4,1
Emiliana Torrini,Emiliana Torrini,Me and Armini,Ha Ha,4,81306,81295,81301,5,1
Emiliana Torrini,Emiliana Torrini,Me and Armini,Big Jumps,4,81307,81295,81301,6,1
Emiliana Torrini,Emiliana Torrini,Me and Armini,Jungle Drum,4,81308,81295,81301,7,1
Emiliana Torrini,Emiliana Torrini,Me and Armini,Hold Heart,4,81309,81295,81301,8,1
Emiliana Torrini,Emiliana Torrini,Me and Armini,Gun,4,81310,81295,81301,9,1
Emiliana Torrini,Emiliana Torrini,Me and Armini,Beggar's Prayer,4,81311,81295,81301,10,1
Emiliana Torrini,Emiliana Torrini,Me and Armini,Dead Duck,4,81312,81295,81301,11,1
Emiliana Torrini,Emiliana Torrini,Me and Armini,Bleeder,4,81313,81295,81301,12,1
Emily Haines,Emily Haines,Knives Don't Have Your Back,Doctor Blind,6,81285,81282,81283,2,1
Emily Haines,Emily Haines,Knives Don't Have Your Back,Crowd Surf Off A Cliff,4,81286,81282,81283,3,1
Eric Lau,Eric Lau,Examples,Lau's Lament,4,75919,75896,75897,22,1
Euros Childs,Euros Childs,Chops,Costa Rita,8,83857,83851,104414,5,1
Explosions in the Sky,Explosions in the Sky,All of a Sudden I Miss Everyone,The Birth and Death of the Day (Jesu mix),6,100695,100653,100688,1,2
Explosions in the Sky,Explosions in the Sky,The Earth Is Not a Cold Dead Place,First Breath After Coma,8,100661,100653,100660,1,1
Explosions in the Sky,Explosions in the Sky,"Take Care, Take Care, Take Care",Last Known Surroundings,6,100667,100653,100666,1,1
Explosions in the Sky,Explosions in the Sky,"Take Care, Take Care, Take Care",Human Qualities,6,100668,100653,100666,2,1
Explosions in the Sky,Explosions in the Sky,"Take Care, Take Care, Take Care",Trembling Hands,6,100669,100653,100666,3,1
Explosions in the Sky,Explosions in the Sky,"Take Care, Take Care, Take Care",Postcard From 1952,6,100671,100653,100666,5,1
Explosions in the Sky,Explosions in the Sky,"Those Who Tell the Truth Shall Die, Those Who Tell the Truth Shall Live Forever",Yasmin the Light,4,101757,100653,101746,2,1
Feist,Feist,The Reminder,Past in Present,4,103414,83084,103413,7,1
Feist,Feist,Unknown Album,Mushaboom,8,104421,83084,104420,NA,1
The Field,The Field,Cupid's Head,black sea,4,85014,84986,85012,2,1
The Field,The Field,Cupid's Head,cupid's head,4,85015,84986,85012,3,1
The Field,The Field,From Here We Go Sublime,From Here We Go Sublime,6,85011,84986,85001,10,1
The Field,The Field,Looping State of Mind,Then It's White,6,85025,84986,85019,6,1
The Flaming Lips,The Flaming Lips,Yoshimi Battles the Pink Robots,Fight Test,8,75480,75463,75479,1,1
The Flaming Lips,The Flaming Lips,Yoshimi Battles the Pink Robots,One More Robot/Sympathy 3000-21,6,75481,75463,75479,2,1
The Flaming Lips,The Flaming Lips,Yoshimi Battles the Pink Robots,"Yoshimi Battle the Pink Robots, Pt. 1",8,75482,75463,75479,3,1
The Flaming Lips,The Flaming Lips,Yoshimi Battles the Pink Robots,"Yoshimi Battle the Pink Robots, Pt. 2",4,75483,75463,75479,4,1
The Flaming Lips,The Flaming Lips,Yoshimi Battles the Pink Robots,In the Morning of the Magicians,6,75484,75463,75479,5,1
The Flaming Lips,The Flaming Lips,Yoshimi Battles the Pink Robots,Ego Tripping at the Gates of Hell,6,75485,75463,75479,6,1
The Flaming Lips,The Flaming Lips,Yoshimi Battles the Pink Robots,Are You a Hypnotist??,6,75486,75463,75479,7,1
The Flaming Lips,The Flaming Lips,Yoshimi Battles the Pink Robots,It's Summertime,4,75487,75463,75479,8,1
The Flaming Lips,The Flaming Lips,Yoshimi Battles the Pink Robots,Do You Realize??,8,75488,75463,75479,9,1
The Flaming Lips,The Flaming Lips,Yoshimi Battles the Pink Robots,All We Have Is Now,6,75489,75463,75479,10,1
The Flaming Lips,The Flaming Lips,Yoshimi Battles the Pink Robots,Approaching Pavonis Mons by Balloon (Utopia Planitia),6,75490,75463,75479,11,1
Fleet Foxes,Fleet Foxes,Fleet Foxes,White Winter Hymnal,8,101788,101785,101786,2,1
Fleet Foxes,Fleet Foxes,Fleet Foxes,Your Protector,4,101794,101785,101786,8,1
Fleet Foxes,Fleet Foxes,Fleet Foxes,Blue Ridge Mountains,6,101796,101785,101786,10,1
Flying Lotus,Flying Lotus,You're Dead,Theme,4,76650,76648,76649,1,1
Flying Lotus,Flying Lotus,You're Dead,"Coronus, the Terminator",6,76658,76648,76649,9,1
Flying Lotus,Flying Lotus,You're Dead,Turtles,4,76660,76648,76649,11,1
Foo Fighters,Foo Fighters,Greatest Hits,The Pretender,2,76548,76543,76544,4,1
Four Tet,Four Tet,Beautiful Rewind,Gong,4,81215,81159,81214,1,1
Four Tet,Four Tet,Beautiful Rewind,Kool FM,4,81219,81159,81214,5,1
Four Tet,Four Tet,Beautiful Rewind,Your Body Feels,6,81225,81159,81214,11,1
Four Tet,Four Tet,Morning / Evening,Morning Side,8,106922,81159,106921,1,1
Four Tet,Four Tet,Morning / Evening,Evening Side,6,106923,81159,106921,2,1
Four Tet,Four Tet,Pause,Parks,6,81198,81159,102893,4,1
Four Tet,Four Tet,Rounds,She Moves She,6,81185,81159,81183,2,1
Four Tet,Four Tet,Rounds,My Angel Rocks Back and Forth,8,104428,81159,81183,4,1
Four Tet,Four Tet,Rounds,Unspoken,6,81189,81159,81183,6,1
Four Tet,Four Tet,Rounds,As Serious as Your Life,6,104429,81159,81183,8,1
Four Tet,Four Tet,There Is Love in You,Circling,6,81176,81159,81173,3,1
Four Tet,Four Tet,There Is Love in You,She Just Likes to Fight,6,81182,81159,81173,9,1
Foxygen,Foxygen,We Are the 21st Century Ambassadors of Peace & Magic,Shuggie,4,84513,84506,84507,6,1
Fuck Buttons,Fuck Buttons,Slow Focus,Brainfreeze,6,84555,84553,84554,1,1
Fuck Buttons,Fuck Buttons,Slow Focus,The Red Wing,4,84557,84553,84554,3,1
Fuck Buttons,Fuck Buttons,Slow Focus,Sentients,4,84558,84553,84554,4,1
Fuck Buttons,Fuck Buttons,Slow Focus,Prince's Prize,4,84559,84553,84554,5,1
Gang Gang Dance,Gang Gang Dance,Saint Dymphna,House Jam,8,85771,85762,85763,8,1
Ghostpoet,Ghostpoet,Peanut Butter Blues & Melancholy Jam,Survive It,10,81107,81100,92288,6,1
Girls,Girls,Album,Hellhole Ratrace,6,84186,84167,101763,6,1
Girls,Girls,"Father, Son, Holy Ghost",Vomit,6,84174,84167,84168,6,1
God Help the Girl,God Help the Girl,God Help the Girl,God Help the Girl,6,86360,86357,86358,2,1
God Help the Girl,God Help the Girl,God Help the Girl,A Unified Theory,4,86362,86357,86358,4,1
God Help the Girl,God Help the Girl,God Help the Girl,The Music Room Window,4,86369,86357,86358,11,1
Grandaddy,Grandaddy,Last Place,The Boat is in the Barn,6,83820,83814,83815,5,1
Adam Green,Adam Green,Sixes and Sevens,Getting Led,6,87446,87437,87438,8,1
Adam Green,Adam Green,Sixes and Sevens,When A Pretty Face,4,87453,87437,87438,15,1
Adam Green,Adam Green,Sixes and Sevens,Leaky Flask,4,87455,87437,87438,17,1
Grimes,Grimes,Art Angels,Flesh without Blood,6,101812,81020,81021,4,1
Grimes,Grimes,Art Angels,Kill V. Maim,6,101814,81020,81021,6,1
Grimes,Grimes,Art Angels,Artangels,6,101815,81020,81021,7,1
Grimes,Grimes,Art Angels,REALiTi (demo),8,101828,81020,81021,15,1
Grimes,Grimes,Miss Anthropocene,You'll miss me when I'm not around,6,101806,81020,101798,8,1
Grimes,Grimes,Visions,Genesis,10,81038,81020,81036,2,1
Grimes,Grimes,Visions,Oblivion,8,81039,81020,81036,3,1
Grizzly Bear,Grizzly Bear,Shields,Sleeping Ute,6,92424,82826,92423,1,1
Grizzly Bear,Grizzly Bear,Shields,Yet Again,6,92426,82826,92423,4,1
Grizzly Bear,Grizzly Bear,Shields,The Hunt,2,92427,82826,92423,5,1
Grizzly Bear,Grizzly Bear,Veckatimest,Two Weeks,6,82839,82826,82837,2,1
Grizzly Bear,Grizzly Bear,Veckatimest,All We Ask,6,82840,82826,82837,3,1
Gruff Rhys,Gruff Rhys,Candylion,The Court Of King Arthur,4,83807,83804,83805,3,1
Hot Chip,Hot Chip,A Bath Full of Ecstasy,Spell,6,107581,82618,107579,2,1
Hot Chip,Hot Chip,In Our Heads,Motion Sickness,4,91025,82618,91024,1,1
Hot Chip,Hot Chip,In Our Heads,Look At Where We Are,6,91028,82618,91024,4,1
Hot Chip,Hot Chip,In Our Heads,Flutes,6,91031,82618,91024,7,1
Hot Chip,Hot Chip,Made in the Dark,Out at the Pictures,4,102351,82618,91946,1,1
Hot Chip,Hot Chip,Made in the Dark,Shake a Fist,4,91948,82618,91946,2,1
Hot Chip,Hot Chip,Made in the Dark,Ready for the Floor,8,91949,82618,91946,3,1
Hot Chip,Hot Chip,Made in the Dark,One Pure Thought,6,91954,82618,91946,8,1
Hot Chip,Hot Chip,Made in the Dark,Hold On,4,91955,82618,91946,9,1
Hot Chip,Hot Chip,Made in the Dark,Wrestlers,10,91956,82618,91946,10,1
Hot Chip,Hot Chip,One Life Stand,Thieves in the Night,6,91943,82618,91942,1,1
Hot Chip,Hot Chip,One Life Stand,I Feel Better,6,82633,82618,91942,3,1
Hot Chip,Hot Chip,One Life Stand,One Life Stand,6,82634,82618,91942,4,1
Hot Chip,Hot Chip,One Life Stand,Brothers,6,82635,82618,91942,5,1
Hot Chip,Hot Chip,Why Make Sense?,Huarache Lights,6,91932,82618,91931,1,1
Hot Chip,Hot Chip,Why Make Sense?,Easy to Get,6,91938,82618,91931,7,1
Hot Chip,Hot Chip,Why Make Sense?,Need You Now,4,91939,82618,91931,8,1
Human Highway,Human Highway,Moody Motorcycle,The Sound,8,87488,87486,87487,1,1
Ibeyi,Ibeyi,Ibeyi,Eleggua (Intro),4,76370,76368,76369,1,1
Ibeyi,Ibeyi,Ibeyi,Oya,6,76371,76368,76369,2,1
Ibeyi,Ibeyi,Ibeyi,Ghosts,6,76372,76368,76369,3,1
Ibeyi,Ibeyi,Ibeyi,River,6,76373,76368,76369,4,1
Ibeyi,Ibeyi,Ibeyi,Think of You,4,76374,76368,76369,5,1
Inventions,Inventions,Maze of Woods,Escapers,6,91446,76515,91445,1,1
Inventions,Inventions,Maze of Woods,Peregrine,6,91448,76515,91445,3,1
Iron & Wine,Iron & Wine,9/20/02,mothers of the rodeo,8,80977,80887,80973,4,1
Iron & Wine,Iron & Wine,The Creek Drank the Cradle,Upward Over the Mountain,8,80924,80887,80918,6,1
Iron & Wine,Iron & Wine,The Creek Drank the Cradle,Southern Anthem,6,80925,80887,80918,7,1
Iron & Wine,Iron & Wine,The Creek Drank the Cradle,An Angry Blade,4,80926,80887,80918,8,1
